49;18;402,6;3.942,90;75,7;168,98;90,29;78,69;;;;;;;
49;20;397,2;3.890,10;75,7;171,07;91,89;79,18;;;;;;;
49;22;391,9;3.838,10;75,7;173,1;93,44;79,66;;;;;;;
49;24;386,5;3.785,30;75,6;175,12;94,98;80,14;;;;;;;
49;26;381,2;3.733,60;75,6;177,05;96,45;80,6;;;;;;;
49;28;375,8;3.680,90;75,6;178,98;97,91;81,07;;;;;;;
49;30;370,3;3.626,90;75,5;180,92;99,37;81,55;;;;;;;
49;32;364,8;3.573,20;75,5;182,8;100,78;82,02;;;;;;;
49;34;359,2;3.518,20;75,5;184,68;102,19;82,49;;;;;;;
49;36;353,6;3.463,50;75,4;186,51;103,54;82,97;;;;;;;
49;38;347,9;3.407,90;75,4;188,32;104,88;83,44;;;;;;;
49;40;342,2;3.351,20;75,4;190,12;106,21;83,91;;;;;;;
49;42;336,3;3.293,40;75,3;191,91;107,52;84,39;;;;;;;
49;44;330,3;3.234,70;75,3;193,68;108,8;84,88;;;;;;;
49;46;324,1;3.174,80;75,2;195,45;110,08;85,37;;;;;;;
49;48;317,9;3.113,60;75,2;197,21;111,34;85,87;;;;;;;
49;50;311,5;3.051,00;75,1;198,96;112,59;86,37;;;;;;;
49;52;305;2.987,00;75,1;200,7;113,82;86,88;;;;;;;
49;54;298,3;2.921,60;75;202,44;115,05;87,39;;;;;;;
49;56;291,5;2.854,60;75;204,17;116,26;87,91;;;;;;;
49;58;284,5;2.786,10;74,9;205,89;117,47;88,42;;;;;;;
49;60;277,3;2.716,00;74,9;207,61;118,67;88,94;;;;;;;
49;62;270;2.644,00;74,8;209,33;119,86;89,47;;;;;;;
49;64;262,4;2.569,90;74,7;211,04;121,05;89,99;;;;;;;
49;66;254,6;2.493,90;74,6;212,75;122,23;90,52;;;;;;;
49;68;246,6;2.415,70;74,5;214,45;123,4;91,05;;;;;;;
49;70;238,4;2.335,00;74,4;216,16;124,57;91,59;;;;;;;
50;10;435;4.260,90;75,9;161,85;86,2;75,65;;;;;;;
50;12;430,6;4.217,50;75,9;163,76;87,68;76,08;;;;;;;
50;14;425,9;4.171,70;75,9;165,75;89,22;76,53;;;;;;;
50;16;420,7;4.120,50;75,8;167,93;90,91;77,02;;;;;;;
50;18;415,6;4.070,00;75,8;170,04;92,55;77,49;;;;;;;
50;20;410,4;4.019,20;75,8;172,14;94,16;77,98;;;;;;;
50;22;405,3;3.969,20;75,7;174,16;95,71;78,45;;;;;;;
50;24;400,1;3.918,30;75,7;176,18;97,26;78,92;;;;;;;
50;26;395;3.868,80;75,7;178,11;98,73;79,38;;;;;;;
50;28;389,8;3.818,20;75,7;180,04;100,2;79,84;;;;;;;
50;30;384,6;3.766,60;75,6;181,97;101,67;80,3;;;;;;;
50;32;379,3;3.715,30;75,6;183,86;103,09;80,77;;;;;;;
50;34;374;3.662,90;75,6;185,74;104,5;81,24;;;;;;;
50;36;368,7;3.611,00;75,5;187,56;105,87;81,69;;;;;;;
50;38;363,3;3.558,20;75,5;189,38;107,23;82,15;;;;;;;
50;40;357,8;3.504,60;75,5;191,18;108,56;82,62;;;;;;;
50;42;352,2;3.449,90;75,4;192,96;109,88;83,08;;;;;;;
50;44;346,6;3.394,30;75,4;194,74;111,19;83,55;;;;;;;
50;46;340,8;3.337,50;75,4;196,51;112,48;84,03;;;;;;;
50;48;334,9;3.279,80;75,3;198,27;113,76;84,51;;;;;;;
50;50;328,9;3.221,00;75,3;200,02;115,02;85;;;;;;;
50;52;322,7;3.161,00;75,2;201,76;116,27;85,49;;;;;;;
50;54;316,5;3.099,70;75,2;203,49;117,51;85,98;;;;;;;
50;56;310,1;3.037,00;75,1;205,22;118,74;86,48;;;;;;;
50;58;303,5;2.973,00;75,1;206,94;119,95;86,99;;;;;;;
50;60;296,9;2.907,50;75;208,66;121,16;87,5;;;;;;;
50;62;290;2.840,50;75;210,37;122,36;88,01;;;;;;;
50;64;283;2.772,10;74,9;212,08;123,56;88,52;;;;;;;
50;66;275,9;2.702,00;74,8;213,79;124,74;89,05;;;;;;;
50;68;268,5;2.630,00;74,8;215,49;125,92;89,57;;;;;;;
50;70;261;2.555,80;74,7;217,19;127,1;90,09;;;;;;;
51;10;447,4;4.381,60;76;162,9;88,44;74,46;;;;;;;
51;12;443,2;4.341,00;75,9;164,74;89,88;74,86;;;;;;;
51;14;438,4;4.293,90;75,9;166,85;91,52;75,33;;;;;;;
51;16;433,4;4.244,50;75,9;169,02;93,21;75,81;;;;;;;
51;18;428,4;4.195,70;75,9;171,13;94,84;76,29;;;;;;;
51;20;423,4;4.146,70;75,8;173,22;96,46;76,76;;;;;;;
51;22;418,4;4.098,40;75,8;175,24;98,01;77,23;;;;;;;
51;24;413,5;4.049,50;75,8;177,26;99,56;77,7;;;;;;;
51;26;408,6;4.001,80;75,8;179,18;101,04;78,14;;;;;;;
51;28;403,6;3.953,30;75,7;181,12;102,52;78,6;;;;;;;
51;30;398,6;3.903,70;75,7;183,05;103,99;79,06;;;;;;;
51;32;393,6;3.854,60;75,7;184,93;105,42;79,51;;;;;;;
51;34;388,4;3.804,50;75,6;186,81;106,85;79,96;;;;;;;
51;36;383,4;3.754,90;75,6;188,64;108,23;80,41;;;;;;;
51;38;378,2;3.704,70;75,6;190,45;109,59;80,86;;;;;;;
51;40;373;3.653,70;75,6;192,25;110,94;81,31;;;;;;;
51;42;367,8;3.601,90;75,5;194,04;112,27;81,77;;;;;;;
51;44;362,4;3.549,30;75,5;195,82;113,59;82,23;;;;;;;
51;46;356,9;3.495,60;75,5;197,59;114,9;82,69;;;;;;;
51;48;351,3;3.441,00;75,4;199,35;116,19;83,16;;;;;;;
51;50;345,6;3.385,30;75,4;201,1;117,47;83,63;;;;;;;
51;52;339,8;3.328,50;75,4;202,84;118,74;84,1;;;;;;;
51;54;333,9;3.270,70;75,3;204,57;119,99;84,58;;;;;;;
51;56;327,9;3.211,90;75,3;206,3;121,23;85,07;;;;;;;
51;58;321,8;3.151,80;75,2;208,02;122,46;85,56;;;;;;;
51;60;315,5;3.090,50;75,2;209,74;123,68;86,06;;;;;;;
51;62;309,1;3.027,90;75,1;211,45;124,89;86,56;;;;;;;
51;64;302,6;2.963,90;75,1;213,16;126,1;87,06;;;;;;;
51;66;295,9;2.898,50;75;214,86;127,29;87,57;;;;;;;
51;68;289,1;2.831,60;75;216,56;128,48;88,08;;;;;;;
51;70;282,1;2.763,30;74,9;218,26;129,66;88,6;;;;;;;
52;10;459,7;4.502,40;76;163,92;90,68;73,24;;;;;;;
52;12;455,6;4.462,30;76;165,79;92,15;73,64;;;;;;;
52;14;450,8;4.415,40;76;167,95;93,84;74,11;;;;;;;
52;16;445,9;4.367,20;76;170,14;95,54;74,6;;;;;;;
52;18;441,1;4.320,10;75,9;172,24;97,17;75,07;;;;;;;
52;20;436,2;4.272,70;75,9;174,33;98,79;75,54;;;;;;;
52;22;431,5;4.226,10;75,9;176,35;100,35;76;;;;;;;
52;24;426,7;4.178,90;75,9;178,36;101,91;76,45;;;;;;;
52;26;422;4.133,00;75,8;180,28;103,39;76,89;;;;;;;
52;28;417,2;4.086,20;75,8;182,21;104,87;77,34;;;;;;;
52;30;412,3;4.038,50;75,8;184,15;106,35;77,8;;;;;;;
52;32;407,5;3.991,40;75,8;186,03;107,79;78,24;;;;;;;
52;34;402,6;3.943,40;75,7;187,91;109,22;78,69;;;;;;;
52;36;397,8;3.895,90;75,7;189,74;110,61;79,13;;;;;;;
52;38;392,9;3.847,90;75,7;191,55;111,98;79,57;;;;;;;
52;40;387,9;3.799,30;75,6;193,35;113,34;80,01;;;;;;;
52;42;382,9;3.749,90;75,6;195,14;114,68;80,46;;;;;;;
52;44;377,8;3.699,90;75,6;196,92;116,01;80,91;;;;;;;
52;46;372,6;3.649,00;75,6;198,69;117,33;81,36;;;;;;;
52;48;367,3;3.597,30;75,5;200,45;118,64;81,81;;;;;;;
52;50;361,9;3.544,60;75,5;202,2;119,93;82,27;;;;;;;
52;52;356,4;3.491,00;75,5;203,94;121,21;82,73;;;;;;;
52;54;350,9;3.436,40;75,4;205,68;122,48;83,2;;;;;;;
52;56;345,2;3.380,70;75,4;207,41;123,74;83,67;;;;;;;
52;58;339,4;3.323,90;75,4;209,13;124,99;84,14;;;;;;;
52;60;333,5;3.266,10;75,3;210,84;126,22;84,62;;;;;;;
52;62;327,5;3.207,30;75,3;212,56;127,45;85,11;;;;;;;
52;64;321,3;3.147,30;75,2;214,26;128,66;85,6;;;;;;;
52;66;315,1;3.086,00;75,2;215,96;129,87;86,09;;;;;;;
52;68;308,7;3.023,50;75,1;217,66;131,07;86,59;;;;;;;
52;70;302,2;2.959,60;75,1;219,35;132,26;87,09;;;;;;;
53;10;471,8;4.621,10;76,1;165,01;93;72,01;;;;;;;
53;12;467,7;4.581,30;76,1;166,93;94,5;72,43;;;;;;;
53;14;463,1;4.535,70;76;169,09;96,19;72,9;;;;;;;
53;16;458,3;4.488,90;76;171,27;97,9;73,37;;;;;;;
53;18;453,7;4.443,30;76;173,37;99,54;73,83;;;;;;;
53;20;449;4.397,40;76;175,46;101,16;74,3;;;;;;;
53;22;444,4;4.352,30;75,9;177,47;102,73;74,74;;;;;;;
53;24;439,7;4.306,70;75,9;179,48;104,28;75,2;;;;;;;
53;26;435,2;4.262,40;75,9;181,41;105,77;75,64;;;;;;;
53;28;430,6;4.217,30;75,9;183,34;107,26;76,08;;;;;;;
53;30;425,9;4.171,40;75,9;185,27;108,74;76,53;;;;;;;
53;32;421,3;4.126,00;75,8;187,15;110,19;76,96;;;;;;;
53;34;416,5;4.079,80;75,8;189,03;111,63;77,4;;;;;;;
53;36;411,9;4.034,30;75,8;190,85;113,02;77,83;;;;;;;
53;38;407,2;3.988,20;75,8;192,67;114,4;78,27;;;;;;;
53;40;402,4;3.941,70;75,7;194,47;115,76;78,71;;;;;;;
53;42;397,6;3.894,60;75,7;196,26;117,12;79,14;;;;;;;
53;44;392,8;3.846,90;75,7;198,04;118,46;79,58;;;;;;;
53;46;387,8;3.798,40;75,6;199,81;119,79;80,02;;;;;;;
53;48;382,8;3.749,30;75,6;201,57;121,11;80,46;;;;;;;
53;50;377,7;3.699,30;75,6;203,32;122,41;80,91;;;;;;;
53;52;372,5;3.648,50;75,6;205,07;123,71;81,36;;;;;;;
53;54;367,2;3.596,70;75,5;206,81;124,99;81,82;;;;;;;
53;56;361,9;3.544,10;75,5;208,54;126,26;82,28;;;;;;;
53;58;356,4;3.490,50;75,5;210,26;127,52;82,74;;;;;;;
53;60;350,8;3.435,90;75,4;211,97;128,77;83,2;;;;;;;
53;62;345,1;3.380,20;75,4;213,68;130,01;83,67;;;;;;;
53;64;339,3;3.323,50;75,3;215,39;131,25;84,14;;;;;;;
53;66;333,4;3.265,80;75,3;217,09;132,47;84,62;;;;;;;
53;68;327,4;3.207,10;75,3;218,79;133,68;85,11;;;;;;;
53;70;321,3;3.147,20;75,2;220,48;134,88;85,6;;;;;;;
54;10;483,9;4.739,50;76,1;166,1;95,33;70,77;;;;;;;
54;12;479,8;4.699,40;76,1;168,08;96,89;71,19;;;;;;;
54;14;475,3;4.654,90;76,1;170,25;98,59;71,66;;;;;;;
54;16;470,6;4.609,60;76,1;172,43;100,3;72,13;;;;;;;
54;18;466,1;4.565,40;76;174,53;101,94;72,59;;;;;;;
54;20;461,6;4.520,90;76;176,61;103,56;73,05;;;;;;;
54;22;457,1;4.477,30;76;178,62;105,13;73,49;;;;;;;
54;24;452,6;4.433,10;76;180,63;106,69;73,94;;;;;;;
54;26;448,2;4.390,30;76;182,55;108,18;74,37;;;;;;;
54;28;443,8;4.346,70;75,9;184,48;109,67;74,81;;;;;;;
54;30;439,3;4.302,40;75,9;186,41;111,17;75,24;;;;;;;
54;32;434,8;4.258,60;75,9;188,29;112,61;75,68;;;;;;;
54;34;430,3;4.214,10;75,9;190,17;114,06;76,11;;;;;;;
54;36;425,8;4.170,30;75,9;191,99;115,46;76,53;;;;;;;
54;38;421,3;4.126,10;75,8;193,81;116,84;76,97;;;;;;;
54;40;416,7;4.081,40;75,8;195,61;118,22;77,39;;;;;;;
54;42;412,1;4.036,30;75,8;197,4;119,58;77,82;;;;;;;
54;44;407,4;3.990,60;75,8;199,18;120,93;78,25;;;;;;;
54;46;402,7;3.944,30;75,7;200,95;122,27;78,68;;;;;;;
54;48;397,9;3.897,40;75,7;202,71;123,6;79,11;;;;;;;
54;50;393,1;3.849,90;75,7;204,47;124,92;79,55;;;;;;;
54;52;388,1;3.801,60;75,6;206,21;126,22;79,99;;;;;;;
54;54;383,1;3.752,50;75,6;207,95;127,52;80,43;;;;;;;
54;56;378;3.702,50;75,6;209,68;128,8;80,88;;;;;;;
54;58;372,8;3.651,80;75,6;211,41;130,08;81,33;;;;;;;
54;60;367,6;3.600,10;75,5;213,13;131,34;81,79;;;;;;;
54;62;362,2;3.547,50;75,5;214,84;132,59;82,25;;;;;;;
54;64;356,7;3.493,90;75,5;216,54;133,84;82,7;;;;;;;
54;66;351,2;3.439,40;75,4;218,24;135,07;83,17;;;;;;;
54;68;345,5;3.383,80;75,4;219,94;136,3;83,64;;;;;;;
54;70;339,7;3.327,20;75,4;221,63;137,52;84,11;;;;;;;
55;10;495,9;4.857,30;76,2;167,19;97,69;69,5;;;;;;;
55;12;491,8;4.816,60;76,2;169,26;99,32;69,94;;;;;;;
55;14;487,3;4.773,20;76,1;171,44;101,03;70,41;;;;;;;
55;16;482,9;4.729,30;76,1;173,61;102,74;70,87;;;;;;;
55;18;478,5;4.686,40;76,1;175,71;104,38;71,33;;;;;;;
55;20;474,1;4.643,30;76,1;177,78;106;71,78;;;;;;;
55;22;469,8;4.601,00;76,1;179,79;107,57;72,22;;;;;;;
55;24;465,4;4.558,20;76;181,8;109,14;72,66;;;;;;;
55;26;461,2;4.516,80;76;183,72;110,63;73,09;;;;;;;
55;28;456,9;4.474,60;76;185,64;112,12;73,52;;;;;;;
55;30;452,5;4.431,70;76;187,57;113,62;73,95;;;;;;;
55;32;448,2;4.389,40;76;189,45;115,08;74,37;;;;;;;
55;34;443,8;4.346,50;75,9;191,33;116,53;74,8;;;;;;;
55;36;439,5;4.304,30;75,9;193,15;117,93;75,22;;;;;;;
55;38;435,1;4.261,70;75,9;194,97;119,32;75,65;;;;;;;
55;40;430,7;4.218,80;75,9;196,77;120,7;76,07;;;;;;;
55;42;426,3;4.175,40;75,9;198,56;122,07;76,49;;;;;;;
55;44;421,8;4.131,50;75,8;200,34;123,43;76,91;;;;;;;
55;46;417,3;4.087,20;75,8;202,11;124,78;77,33;;;;;;;
55;48;412,7;4.042,30;75,8;203,87;126,11;77,76;;;;;;;
55;50;408,1;3.996,90;75,8;205,63;127,44;78,19;;;;;;;
55;52;403,4;3.950,80;75,7;207,38;128,76;78,62;;;;;;;
55;54;398,6;3.904,00;75,7;209,12;130,06;79,06;;;;;;;
55;56;393,8;3.856,60;75,7;210,85;131,36;79,49;;;;;;;
55;58;388,8;3.808,30;75,6;212,58;132,65;79,93;;;;;;;
55;60;383,8;3.759,30;75,6;214,3;133,92;80,38;;;;;;;
55;62;378,7;3.709,50;75,6;216,01;135,19;80,82;;;;;;;
55;64;373,6;3.658,80;75,6;217,72;136,45;81,27;;;;;;;
55;66;368,3;3.607,20;75,5;219,42;137,7;81,72;;;;;;;
55;68;362,9;3.554,70;75,5;221,12;138,94;82,18;;;;;;;
55;70;357,5;3.501,20;75,5;222,81;140,17;82,64;;;;;;;
56;10;507,9;4.974,30;76,2;168,32;100,09;68,23;;;;;;;
56;12;503,6;4.932,80;76,2;170,48;101,79;68,69;;;;;;;
56;14;499,3;4.890,70;76,2;172,64;103,5;69,14;;;;;;;
56;16;495;4.848,00;76,2;174,81;105,21;69,6;;;;;;;
56;18;490,7;4.806,40;76,2;176,9;106,85;70,05;;;;;;;
56;20;486,5;4.764,60;76,1;178,98;108,48;70,5;;;;;;;
56;22;482,3;4.723,60;76,1;180,98;110,05;70,93;;;;;;;
56;24;478;4.682,00;76,1;182,99;111,62;71,37;;;;;;;
56;26;473,9;4.641,90;76,1;184,91;113,11;71,8;;;;;;;
56;28;469,8;4.601,10;76,1;186,83;114,61;72,22;;;;;;;
56;30;465,5;4.559,60;76;188,76;116,11;72,65;;;;;;;
56;32;461,4;4.518,70;76;190,64;117,57;73,07;;;;;;;
56;34;457,1;4.477,20;76;192,52;119,02;73,5;;;;;;;
56;36;453;4.436,40;76;194,34;120,43;73,91;;;;;;;
56;38;448,8;4.395,30;76;196,15;121,83;74,32;;;;;;;
56;40;444,5;4.353,90;75,9;197,95;123,22;74,73;;;;;;;
56;42;440,3;4.312,20;75,9;199,74;124,59;75,15;;;;;;;
56;44;436;4.270,00;75,9;201,52;125,96;75,56;;;;;;;
56;46;431,6;4.227,40;75,9;203,29;127,31;75,98;;;;;;;
56;48;427,2;4.184,30;75,9;205,05;128,66;76,39;;;;;;;
56;50;422,8;4.140,80;75,8;206,81;129,99;76,82;;;;;;;
56;52;418,3;4.096,70;75,8;208,56;131,32;77,24;;;;;;;
56;54;413,7;4.052,00;75,8;210,3;132,63;77,67;;;;;;;
56;56;409,1;4.006,70;75,8;212,04;133,94;78,1;;;;;;;
56;58;404,4;3.960,80;75,7;213,76;135,24;78,52;;;;;;;
56;60;399,6;3.914,10;75,7;215,49;136,53;78,96;;;;;;;
56;62;394,8;3.866,70;75,7;217,2;137,81;79,39;;;;;;;
56;64;389,9;3.818,60;75,7;218,91;139,08;79,83;;;;;;;
56;66;384,9;3.769,70;75,6;220,62;140,34;80,28;;;;;;;
56;68;379,8;3.719,90;75,6;222,32;141,59;80,73;;;;;;;
56;70;374,6;3.669,30;75,6;224,01;142,83;81,18;;;;;;;
57;10;519,7;5.090,40;76,3;169,46;102,52;66,94;;;;;;;
57;12;515,5;5.049,00;76,3;171,68;104,27;67,41;;;;;;;
57;14;511,3;5.007,50;76,3;173,87;106;67,87;;;;;;;
57;16;507;4.966,00;76,2;176,04;107,71;68,33;;;;;;;
57;18;502,9;4.925,50;76,2;178,12;109,36;68,76;;;;;;;
57;20;498,7;4.884,90;76,2;180,19;110,99;69,2;;;;;;;
57;22;494,7;4.845,10;76,2;182,2;112,56;69,64;;;;;;;
57;24;490,6;4.804,80;76,2;184,2;114,13;70,07;;;;;;;
57;26;486,6;4.765,80;76,1;186,12;115,63;70,49;;;;;;;
57;28;482,6;4.726,30;76,1;188,04;117,13;70,91;;;;;;;
57;30;478,4;4.686,00;76,1;189,97;118,64;71,33;;;;;;;
57;32;474,4;4.646,40;76,1;191,84;120,1;71,74;;;;;;;
57;34;470,3;4.606,30;76,1;193,72;121,56;72,16;;;;;;;
57;36;466,3;4.566,80;76,1;195,54;122,97;72,57;;;;;;;
57;38;462,2;4.527,20;76;197,35;124,37;72,98;;;;;;;
57;40;458,1;4.487,20;76;199,15;125,76;73,39;;;;;;;
57;42;454;4.446,90;76;200,94;127,14;73,8;;;;;;;
57;44;449,9;4.406,20;76;202,72;128,51;74,21;;;;;;;
57;46;445,7;4.365,20;76;204,49;129,87;74,62;;;;;;;
57;48;441,5;4.323,80;75,9;206,26;131,22;75,04;;;;;;;
57;50;437,2;4.281,90;75,9;208,01;132,57;75,44;;;;;;;
57;52;432,9;4.239,60;75,9;209,76;133,9;75,86;;;;;;;
57;54;428,5;4.196,80;75,9;211,5;135,23;76,27;;;;;;;
57;56;424,1;4.153,40;75,8;213,24;136,54;76,7;;;;;;;
57;58;419,6;4.109,50;75,8;214,97;137,85;77,12;;;;;;;
57;60;415;4.065,00;75,8;216,7;139,15;77,55;;;;;;;
57;62;410,4;4.019,90;75,8;218,41;140,44;77,97;;;;;;;
57;64;405,7;3.974,00;75,7;220,12;141,72;78,4;;;;;;;
57;66;401;3.927,50;75,7;221,83;143;78,83;;;;;;;
57;68;396,2;3.880,20;75,7;223,53;144,26;79,27;;;;;;;
57;70;391,3;3.832,20;75,7;225,23;145,52;79,71;;;;;;;
58;10;531,3;5.203,90;76,3;170,74;105,07;65,67;;;;;;;
58;12;527,2;5.163,90;76,3;172,93;106,81;66,12;;;;;;;
58;14;523,1;5.123,50;76,3;175,12;108,55;66,57;;;;;;;
58;16;519;5.083,10;76,3;177,28;110,26;67,02;;;;;;;
58;18;515;5.043,80;76,3;179,36;111,9;67,46;;;;;;;
58;20;510,9;5.004,30;76,3;181,43;113,53;67,9;;;;;;;
58;22;507;4.965,60;76,2;183,43;115,11;68,32;;;;;;;
58;24;503;4.926,40;76,2;185,43;116,68;68,75;;;;;;;
58;26;499,1;4.888,60;76,2;187,35;118,18;69,17;;;;;;;
58;28;495,2;4.850,20;76,2;189,27;119,68;69,59;;;;;;;
58;30;491,2;4.811,20;76,2;191,19;121,19;70;;;;;;;
58;32;487,3;4.772,80;76,1;193,07;122,66;70,41;;;;;;;
58;34;483,3;4.733,90;76,1;194,95;124,12;70,83;;;;;;;
58;36;479,4;4.695,70;76,1;196,77;125,54;71,23;;;;;;;
58;38;475,5;4.657,30;76,1;198,57;126,94;71,63;;;;;;;
58;40;471,6;4.618,70;76,1;200,37;128,34;72,03;;;;;;;
58;42;467,6;4.579,70;76,1;202,16;129,72;72,44;;;;;;;
58;44;463,6;4.540,50;76;203,94;131,1;72,84;;;;;;;
58;46;459,5;4.500,90;76;205,71;132,46;73,25;;;;;;;
58;48;455,5;4.460,90;76;207,48;133,82;73,66;;;;;;;
58;50;451,3;4.420,60;76;209,23;135,17;74,06;;;;;;;
58;52;447,2;4.379,90;76;210,98;136,51;74,47;;;;;;;
58;54;443;4.338,80;75,9;212,73;137,85;74,88;;;;;;;
58;56;438,7;4.297,20;75,9;214,47;139,17;75,3;;;;;;;
58;58;434,4;4.255,10;75,9;216,2;140,49;75,71;;;;;;;
58;60;430,1;4.212,50;75,9;217,92;141,8;76,12;;;;;;;
58;62;425,7;4.169,30;75,9;219,64;143,1;76,54;;;;;;;
58;64;421,2;4.125,50;75,8;221,36;144,39;76,97;;;;;;;
58;66;416,7;4.081,20;75,8;223,06;145,67;77,39;;;;;;;
58;68;412,1;4.036,20;75,8;224,77;146,95;77,82;;;;;;;
58;70;407,4;3.990,40;75,8;226,47;148,22;78,25;;;;;;;
59;10;542,9;5.317,60;76,4;171,99;107,63;64,36;;;;;;;
59;12;538,9;5.278,10;76,4;174,2;109,39;64,81;;;;;;;
59;14;534,9;5.238,80;76,4;176,39;111,12;65,27;;;;;;;
59;16;530,9;5.199,50;76,3;178,55;112,83;65,72;;;;;;;
59;18;527;5.161,30;76,3;180,62;114,48;66,14;;;;;;;
59;20;523;5.122,80;76,3;182,69;116,11;66,58;;;;;;;
59;22;519,2;5.085,20;76,3;184,69;117,69;67;;;;;;;
59;24;515,3;5.047,10;76,3;186,69;119,26;67,43;;;;;;;
59;26;511,6;5.010,40;76,3;188,6;120,76;67,84;;;;;;;
59;28;507,8;4.973,10;76,2;190,51;122,27;68,24;;;;;;;
59;30;503,9;4.935,10;76,2;192,44;123,78;68,66;;;;;;;
59;32;500,1;4.897,90;76,2;194,32;125,25;69,07;;;;;;;
59;34;496,2;4.860,30;76,2;196,18;126,71;69,47;;;;;;;
59;36;492,4;4.823,10;76,2;198,01;128,14;69,87;;;;;;;
59;38;488,6;4.786,00;76,2;199,82;129,55;70,27;;;;;;;
59;40;484,8;4.748,50;76,1;201,61;130,94;70,67;;;;;;;
59;42;481;4.710,90;76,1;203,4;132,33;71,07;;;;;;;
59;44;477,1;4.672,90;76,1;205,18;133,71;71,47;;;;;;;
59;46;473,2;4.634,70;76,1;206,95;135,09;71,86;;;;;;;
59;48;469,3;4.596,10;76,1;208,72;136,45;72,27;;;;;;;
59;50;465,3;4.557,20;76;210,48;137,8;72,68;;;;;;;
59;52;461,3;4.518,00;76;212,23;139,15;73,08;;;;;;;
59;54;457,2;4.478,40;76;213,97;140,49;73,48;;;;;;;
59;56;453,1;4.438,30;76;215,71;141,82;73,89;;;;;;;
59;58;449;4.397,80;76;217,44;143,15;74,29;;;;;;;
59;60;444,8;4.356,90;75,9;219,17;144,47;74,7;;;;;;;
59;62;440,6;4.315,50;75,9;220,89;145,78;75,11;;;;;;;
59;64;436,3;4.273,60;75,9;222,6;147,08;75,52;;;;;;;
59;66;432;4.231,20;75,9;224,31;148,37;75,94;;;;;;;
59;68;427,6;4.188,20;75,9;226,02;149,66;76,36;;;;;;;
59;70;423,2;4.144,60;75,8;227,72;150,94;76,78;;;;;;;
60;10;554,4;5.430,30;76,4;173,27;110,22;63,05;;;;;;;
60;12;550,5;5.391,60;76,4;175,5;112;63,5;;;;;;;
60;14;546,6;5.353,30;76,4;177,68;113,74;63,94;;;;;;;
60;16;542,7;5.315,10;76,4;179,83;115,45;64,38;;;;;;;
60;18;538,9;5.277,90;76,4;181,91;117,09;64,82;;;;;;;
60;20;535,1;5.240,50;76,4;183,97;118,72;65,25;;;;;;;
60;22;531,3;5.203,90;76,3;185,96;120,3;65,66;;;;;;;
60;24;527,5;5.166,80;76,3;187,96;121,88;66,08;;;;;;;
60;26;523,9;5.131,20;76,3;189,87;123,38;66,49;;;;;;;
60;28;520,2;5.094,90;76,3;191,78;124,89;66,89;;;;;;;
60;30;516,4;5.058,00;76,3;193,71;126,41;67,3;;;;;;;
60;32;512,7;5.021,80;76,3;195,58;127,88;67,7;;;;;;;
60;34;509;4.985,40;76,2;197,45;129,34;68,11;;;;;;;
60;36;505,3;4.949,20;76,2;199,28;130,77;68,51;;;;;;;
60;38;501,6;4.913,20;76,2;201,08;132,18;68,9;;;;;;;
60;40;497,9;4.876,90;76,2;202,88;133,58;69,3;;;;;;;
60;42;494,2;4.840,40;76,2;204,67;134,98;69,69;;;;;;;
60;44;490,5;4.803,70;76,2;206,45;136,36;70,09;;;;;;;
60;46;486,7;4.766,70;76,1;208,22;137,74;70,48;;;;;;;
60;48;482,9;4.729,40;76,1;209,98;139,11;70,87;;;;;;;
60;50;479;4.691,80;76,1;211,74;140,47;71,27;;;;;;;
60;52;475,2;4.653,90;76,1;213,49;141,82;71,67;;;;;;;
60;54;471,3;4.615,60;76,1;215,23;143,17;72,06;;;;;;;
60;56;467,3;4.577,10;76,1;216,97;144,5;72,47;;;;;;;
60;58;463,3;4.538,10;76;218,7;145,84;72,86;;;;;;;
60;60;459,3;4.498,70;76;220,43;147,16;73,27;;;;;;;
60;62;455,3;4.458,90;76;222,15;148,48;73,67;;;;;;;
60;64;451,1;4.418,60;76;223,87;149,79;74,08;;;;;;;
60;66;447;4.377,90;76;225,58;151,09;74,49;;;;;;;
60;68;442,8;4.336,70;75,9;227,29;152,39;74,9;;;;;;;
60;70;438,5;4.295,00;75,9;228,99;153,68;75,31;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Legenda de Variáveis de Análise de Sensibilidade;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Freq. Motor [1];Conjunto BCS 1;;;;;;;;;;;;;
Pjus [1];Nenhum;;;;;;;;;;;;;
